school_code,school_name,address,region,website_url,tuition_range,latitude,longitude,dean_url,source
DPY,Trường Đại Học Phú Yên,"01 đường Nguyễn Văn Huyên, Phường Tuy Hoà, tỉnh Đắk Lắk",Tỉnh Đắk Lắk,https://pyu.edu.vn/,,13.1031553,109.3092893,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-phu-yen-DPY.html,merged
DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum,"704 Phan Đình Phùng, Phường Kon Tum, tỉnh Quảng Ngãi",Tỉnh Quảng Ngãi,https://kontum.udn.vn/,,14.3610764,107.9986846,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/phan-hieu-dai-hoc-da-nang-tai-kon-tum-DDP.html,merged
TDH,Trường Đại Học Sư Phạm Thể Dục Thể Thao Hà Nội,"Phường Chương Mỹ, thành phố Hà Nội",Thành phố Hà Nội,https://hupes.edu.vn/,,20.936692,105.7094257,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-the-duc-the-thao-ha-noi-TDH.html,merged
KCC,Trường Đại học Kỹ Thuật Công Nghệ Cần Thơ,"256 Nguyễn Văn Cừ, Phường Cái Khế, Thành phố Cần Thơ",Thành phố Cần Thơ,https://ctuet.edu.vn/index.php,,10.0471726,105.7678259,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ky-thuat-cong-nghe-can-tho-KCC.html,merged
QHQ,Trường Quốc Tế  - ĐHQG Hà Nội,"144, Đường Xuân Thủy, Cầu Giấy, Hà Nội",,http://www.vnu.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-quoc-te-dai-hoc-quoc-gia-ha-noi-QHQ.html,merged
KCN,Trường Đại Học Khoa Học Và Công Nghệ Hà Nội,"Tòa nhà A21, Viện Hàn Lâm Khoa học và Công nghệ Việt Nam, 18 Hoàng Quốc Việt, phường Nghĩa Đô, Hà Nội",Thành phố Hà Nội,www.usth.edu.vn,,21.0175619,105.5280662,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-khoa-hoc-va-cong-nghe-ha-noi-KCN.html,merged
DCV,Trường Đại học Công nghiệp Vinh,"Số 26 Nguyễn Thái Học, phường Thành Vinh, Nghệ An",Tỉnh Nghệ An,http://www.iuv.edu.vn/home,,18.6760194,105.6676543,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghiep-vinh-DCV.html,merged
DVT,Đại Học Trà Vinh,"126 Nguyễn Thiện Thành, Phường Hòa Thuận, tỉnh Vĩnh Long",Tỉnh Vĩnh Long,https://www.tvu.edu.vn/,,9.9201893,106.3484141,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-tra-vinh-DVT.html,merged
NLS,Trường Đại Học Nông Lâm TPHCM,": KP 33, Phường Linh Trung, TP. Hồ Chí Minh",Thủ Đức,www.hcmuaf.edu.vn,,10.8723254,106.7889778,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-nong-lam-tphcm-NLS.html,merged
HVC,Học viện cán bộ TPHCM,324 Chu Văn An - Phường Bình Thạnh - TPHCM,Thủ Đức,http://tuyensinh.hcmca.edu.vn/,Học phí dự kiến năm học 2026 - 2027 đối với các chương trình đào tạo của Học viện như sau:,10.8133114,106.7034815,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-can-bo-tphcm-HVC.html,merged
XDA,Trường Đại Học Xây Dựng Hà Nội,"55 Đ. Giải Phóng, Bạch Mai, Hà Nội, Việt Nam",Thành phố Hà Nội,https://huce.edu.vn/,"Thông tin về học phí, học bổng của Trường | Học phí đại học chính quy chương trình chuẩn (Kỹ sư/Kiến trúc sư/Cử nhân) trung bình năm học 2026-2027: 20.900.000đ/năm học (Trường thu học phí theo tín chỉ). Lộ trình tăng học phí thực hiện theo Nghị định số 81/2021/NĐ-CP ngày 27/8/2021 và Nghị định sửa đổi, bổ sung số 97/2023/NĐ-CP ngày 31/12/2023 của Chính phủ. | Tổng học bổng năm học 2025-2026 của Tr",21.0032334,105.8432672,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-xay-dung-ha-noi-XDA.html,merged
SKH,Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,"xã Việt Tiến, tỉnh Hưng Yên",Tỉnh Hưng Yên,http://utehy.edu.vn,,20.8454798,106.0078217,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-ky-thuat-hung-yen-SKH.html,merged
MBS,Trường Đại Học Mở TPHCM,"35-37 đường Hồ Hảo Hớn, phường Cầu Ông Lãnh, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,https://ou.edu.vn/,,10.9883044,106.6733865,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-mo-tphcm-MBS.html,merged
FBU,Trường Đại Học Tài Chính Ngân Hàng Hà Nội,"Xã Mê Linh - TP Hà Nội, CS2: 31 Dịch Vọng Hậu, phường Cầu Giấy, TP Hà Nội",Thành phố Hà Nội,https://fbu.edu.vn/,,21.1624056,105.7570417,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-tai-chinh-ngan-hang-ha-noi-FBU.html,merged
GTA,Trường Đại học Công nghệ Giao thông vận tải,"Số 54 Triều Khúc, phường Thanh Liệt, Hà Nội",Thành phố Hà Nội,http://tuyensinh.utt.edu.vn,,20.984105,105.7982443,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghe-giao-thong-van-tai-GTA.html,merged
MDA,Trường Đại Học Mỏ Địa Chất,"Số 18, Phố Viên - Phường Đông Ngạc - TP Hà Nội",Thành phố Hà Nội,http://www.humg.edu.vn,,21.072514,105.7738706,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-mo-dia-chat-MDA.html,merged
DDL,Trường Đại Học Điện Lực,"số 235 đường Hoàng Quốc Việt, phường Nghĩa Đô, TP. Hà Nội",Thành phố Hà Nội,https://epu.edu.vn/,,21.0468589,105.7852091,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-dien-luc-DDL.html,merged
TDS,Trường Đại Học Thể Dục Thể Thao TPHCM,"Khu phố 33, Phường Linh Xuân, Thành phố Hồ Chí Minh",,https://ush.edu.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-the-duc-the-thao-tphcm-TDS.html,merged
DPD,Trường Đại Học Phương Đông,"Số 171 phố Trung Kính, phường Yên Hòa, TP Hà Nội - CS2: Số 4/228 phố Minh Khai, phường Tương Mai, TP Hà Nội",Thành phố Hà Nội,http://phuongdong.edu.vn/,,20.9941326,105.8538996,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-phuong-dong-DPD.html,merged
VLU,Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,"Số 73 Nguyễn Huệ, Phường Long Châu, Tỉnh Vĩnh Long",Tỉnh Vĩnh Long,www.vlute.edu.vn,,10.2503726,105.9623799,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-ky-thuat-vinh-long-VLU.html,merged
KTD,Trường Đại Học Kiến Trúc Đà Nẵng,"566 Núi Thành, P. Hòa Cường, TP. Đà Nẵng",Thành phố Đà Nẵng,https://dau.edu.vn/,,16.0323263,108.2221758,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kien-truc-da-nang-KTD.html,merged
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,"29A ngõ 124, Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Tỉnh Bắc Ninh,http://www.hubt.edu.vn,,21.1018124,105.9584121,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-doanh-va-cong-nghe-ha-noi-DQK.html,merged
DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,"Số 666 Đường 3-2, P.Tích Lương, Tỉnh Thái Nguyên",Tỉnh Thái Nguyên,http://www.tnut.edu.vn,"- Điểm trúng tuyển được quy đổi tương đương giữa các phương thức xét tuyển. - Nguồn xét tuyển: Thí sinh có tổng điểm 03 môn thi kỳ thi tốt nghiệp THPT (kỳ thi trung học nghề đối với đối tượng trung học nghề) các năm theo tổ hợp xét tuyển (hoặc sử dụng điểm thi môn Toán, Ngữ văn và một môn thi khác) đạt tối thiểu 15,00 điểm theo thang điểm 30, áp dụng đối với thí sinh thi tốt nghiệp từ năm 2026. - ",21.5495398,105.8435019,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ky-thuat-cong-nghiep-thai-nguyen-DTK.html,merged
STS,Trường Đại Học Sư Phạm Thể Dục Thể Thao TPHCM,"639 Nguyễn Trãi, phường Chợ Lớn, TP. Hồ Chí Minh",,https://upes.edu.vn/,- Sinh viên chính quy ngành Giáo dục thể chất được hưởng chính sách về học phí và sinh hoạt phí theo Nghị định 116/2020/NĐ-CP. Được Nhà nước hỗ trợ tiền đóng học phí bằng mức thu học phí của nhà trường và được Nhà nước hỗ trợ 3.630.000 đồng/tháng để chi trả chi phí sinh hoạt trong thời gian học tập tại trường (không quá 10 tháng/năm học) theo quy định hiện hành. | - Sinh viên chính quy ngành Giáo ,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-the-duc-the-thao-tphcm-STS.html,merged
UKH,Trường Đại học Khánh Hòa,"Trường Đại học Khánh Hoà, 1, Nguyễn Chánh, Phước Hòa, Phường Nha Trang, Nha Trang, Tỉnh Khánh Hòa, 57106, Việt Nam",Tỉnh Khánh Hòa,,"Học phí: Học phí các ngành đào tạo thực hiện theo Nghị định số 238/2025/NĐ- CP ngày 03/9/2025 của Thủ tướng Chính phủ và các quy định hiện hành. | Mức học phí năm thứ nhất (dự kiến) từ 13.860.000 - 16.896.000 đồng/năm, tùy thuộc vào ngành đào tạo.",12.2452078,109.1952894,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-khanh-hoa-UKH.html,merged
DSK,Trường Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,": Số 48 Cao Thắng, Phường Thanh Bình, Quận Hải Châu, TP. Đà Nẵng",Thành phố Đà Nẵng,https://ute.udn.vn/,,16.0778508,108.2132109,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-ky-thuat-dai-hoc-da-nang-DSK.html,merged
NHB,Học Viện Ngân Hàng (Phân Viện Bắc Ninh),"Số 331 đường Ngô Gia Tự, phường Suối Hoa, TP Bắc Ninh, tỉnh Bắc Ninh.",Tỉnh Bắc Ninh,https://bacninh.hvnh.edu.vn/,,21.1852332,106.0695362,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-ngan-hang-phan-vien-bac-ninh-NHB.html,merged
DHI,Khoa Quốc tế - Đại học Huế,"01 Điện Biên Phủ, Vĩnh Ninh, Tp. Huế",Phường Thuận Hóa,https://huis.edu.vn/,,16.4587314,107.5811117,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/khoa-quoc-te-dai-hoc-hue-DHI.html,merged
CMC,Trường Đại Học CMC,"Số 11, Đường Duy Tân, Cầu Giấy, TP. Hà Nội",Thành phố Hà Nội,https://cmcu.edu.vn/,,21.0200628,105.7482111,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cmc-CMC.html,merged
NTT,Trường Đại Học Nguyễn Tất Thành,"300A Nguyễn Tất Thành, Phường Xóm Chiếu, TP. Hồ Chí Minh",Thuận An,ww.ntt.edu.vn,,10.8597771,106.6946568,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-nguyen-tat-thanh-NTT.html,merged
DHK,Trường Đại Học Kinh Tế - Đại Học Huế,"99 Hồ Đắc Di, Phường An Cựu, TP Huế",Phường Phú Xuân,https://hce.edu.vn,,16.4762105,107.5728538,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-te-dai-hoc-hue-DHK.html,merged
DHD,Trường Du Lịch - Đại Học Huế,"Số 22 Lâm Hoằng, Phường Vỹ Dạ, Thành phố Huế",Phường Vỹ Dạ,http://hat.hueuni.edu.vn/,,16.478103,107.6001145,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-du-lich-dai-hoc-hue-DHD.html,merged
KGH,Trường Sĩ Quan Không Quân - Hệ Đại học,"Cổng số 3, đường Biệt Thự, phường Nha Trang, tỉnh Khánh Hòa",,http://tsqkq.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-khong-quan-he-dai-hoc-KGH.html,merged
DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,"Trường Đại học Công nghệ Thông tin và Truyền thông, Đường Z115, Phường Quyết Thắng, Phường Phan Đình Phùng, Tỉnh Thái Nguyên, Việt Nam",Tỉnh Thái Nguyên,,,21.5860235,105.8066368,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghe-thong-tin-va-truyen-thong-thai-nguyen-DTC.html,merged
HGH,Trường Sĩ Quan Phòng Hóa,"Sơn Đông, Sơn Tây, Hà Nội",,https://www.siquanphonghoa.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-phong-hoa-HGH.html,merged
TGH,Trường Sĩ Quan Tăng - Thiết Giáp,"Xã Tam Dương, tỉnh Phú Thọ",Thành phố Đồng Nai,http://siquantangthietgiap.vn,,10.8581691,106.9773349,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-siquan-tang-thiet-giap-TGH.html,merged
HVQ,Học Viện Quản Lý Giáo Dục,31 Phan Đinh Giót - Phương Liệt - Hà Nội,Thành phố Hà Nội,https://naem.edu.vn/,"- Căn cứ Nghị định số 238/2025/NĐ-CP ngày 03 tháng 9 năm 2025 quy định về chính sách học phí, miễn giảm, hỗ trợ học phí, hỗ trợ chi phí học tập và giá dịch vụ trong lĩnh vực giáo dục, đào tạo - Mức học phí tối đa năm học 2026-2027 đối với các ngành: 20.900.000đ/năm học - Mức trần học phí sẽ thay đổi khi Nhà nước ban hành các Quy định mới về học phí/chi phí đào tạo hoặc văn bản pháp luật thay thế N",20.9903856,105.838506,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-quan-ly-giao-duc-HVQ.html,merged
DDT,Đại Học Duy Tân,"254 Nguyễn Văn Linh, P. Thanh Khê - Tp. Đà Nẵng",Thành phố Đà Nẵng,https://duytan.edu.vn/,,16.0600568,108.2096704,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-duy-tan-DDT.html,merged
DNC,Trường Đại học Nam Cần Thơ,"Số 168, Nguyễn Văn Cừ (nối dài), Phường An Bình, TP. Cần Thơ",Thành phố Cần Thơ,https://nctu.edu.vn/,,10.007729,105.7231544,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-nam-can-tho-DNC.html,merged
HIU,Trường Đại Học Quốc Tế Hồng Bàng,"215 Điện Biên Phủ, P. Gia Định, TP.HCM",Thủ Đức,http://hiu.vn/,,10.8005762,106.7060101,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-quoc-te-hong-bang-HIU.html,merged
TTU,Trường Đại học Tân Tạo,"Tòa nhà Gillis Hall, Đại lộ Đại học Tân Tạo, Tân Đức E.City, Xã Đức Hòa, Tỉnh Tây Ninh",Tỉnh Tây Ninh,https://ttu.edu.vn/,a) Chính sách Giảm học phí: | STT | ĐIỀU KIỆN,10.7921811,106.4412688,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-tan-tao-TTU.html,merged
TTD,Trường Đại Học Thể Dục Thể Thao Đà Nẵng,"Số 44 Dũng Sĩ Thanh Khê, Phường Thanh Khê, Thành phố Đà Nẵng",Thành phố Đà Nẵng,https://dsu.edu.vn/,,16.0707798,108.1810145,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-the-duc-the-thao-da-nang-TTD.html,merged
DCL,Trường Đại Học Cửu Long,"Quốc lộ 1A, Phú Quới, Vĩnh Long",Tỉnh Vĩnh Long,https://mku.edu.vn/,,10.1697173,105.9268423,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cuu-long-DCL.html,merged
DVL,Trường Đại Học Văn Lang,"69/89 Đặng Thùy Trâm, Phường Bình Lợi Trung, TP. HCM",Thủ Đức,https://vlu.edu.vn/,,10.8273194,106.699643,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-van-lang-DVL.html,merged
DPC,Trường Đại Học Phan Châu Trinh,"Số 09 Nguyễn Gia Thiều, phường Điện Bàn Đông, Thành phố Đà Nẵng",Thành phố Đà Nẵng,http://pctu.edu.vn/,,15.9629321,108.2589301,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-phan-chau-trinh-DPC.html,merged
UKB,Trường Đại Học Kinh Bắc,"Phố Phúc Sơn, phường Vũ Ninh, TP Bắc Ninh, tỉnh Bắc Ninh.",Tỉnh Bắc Ninh,https://daihockinhbac.edu.vn/,,21.1940515,106.0734484,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-bac-UKB.html,merged
ETU,Trường Đại Học Hòa Bình,"Số 8, CC2 - Phố Bùi Xuân Phái, Phường Từ Liêm, TP Hà Nội",Thành phố Hà Nội,https://daihochoabinh.edu.vn/,,21.0317868,105.7658611,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-hoa-binh-ETU.html,merged
DDN,Trường Đại Học Đại Nam,"Số 1 Phố Xốm, phường Phú Lương, TP Hà Nội",Thành phố Hà Nội,https://www.dainam.edu.vn/vi,"Thông tin ngành học, tổ hợp môn xét tuyển và học phí của Trường Đại học Đại Nam năm 2026 (được tính theo kỳ học, mỗi năm có 03 học kỳ). Thông tin chi tiết được trình bày trong bảng dưới đây:",20.9471435,105.7585877,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-dai-nam-DDN.html,merged
VTT,Trường Đại Học Võ Trường Toản,"Quốc lộ 1A, Thạnh Xuân, Thành phố Cần Thơ",Thành phố Cần Thơ,https://vttu.edu.vn/,Học phí,9.9586156,105.7374897,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-vo-truong-toan-VTT.html,merged
DAD,Trường Đại Học Đông Á,33 Xô Viết Nghệ Tĩnh - P. Hòa Cường - TP. Đà Nẵng,Thành phố Đà Nẵng,https://donga.edu.vn/,,16.0321925,108.2209943,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-dong-a-DAD.html,merged
SNH,Trường Sĩ Quan Công Binh - Hệ Quân sự - Đại học Ngô Quyền,"229B, Đường Bạch Đằng, Phú Cường, TP.Thủ Dầu Một, Bình Dương",,http://wwwtsqcb.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-cong-binh-he-quan-su-dai-hoc-ngo-quyen-SNH.html,merged
DCH,Trường Sĩ Quan Đặc Công,,,,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-dac-cong-DCH.html,merged
HCB,Học viện Kỹ thuật và Công nghệ an ninh (Phía Bắc),"Phường Thuận Thành, tỉnh Bắc Ninh",,http://dhkthc.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-ky-thuat-cong-nghe-an-ninh-phia-bac-HCB.html,merged
HCN,Học viện Kỹ thuật và Công nghệ an ninh (Phía Nam),"Thị trấn Hồ, huyện Thuận Thành, tỉnh Bắc Ninh",,http://dhkthc.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-ky-thuat-va-cong-nghe-an-ninh-phia-nam-HCN.html,merged
PBH,Trường Sĩ Quan Pháo Binh,Thanh Vị - Tùng Thiện - Hà Nội,Thành phố Hà Nội,http://tsqpb.edu.vn/,,21.1101727,105.4810587,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-phao-binh-PBH.html,merged
KSV,Đại học Kinh Tế TPHCM - Phân hiệu Vĩnh Long,"01B Nguyễn Trung Trực, phường Tân Hạnh, tỉnh Vĩnh Long",,https://www.ueh.edu.vn/vinh-long/,"Đại học Kinh tế TPHCM cũng đã công bố học học phí năm 2025. So với năm ngoái học phí các chương trình đào tạo sẽ tăng hơn 200.000 đồng/tín chỉ. | Theo đó, học phí các chương trình tiên tiến quốc tế (đã kiểm định quốc tế) học phí tiếng Việt là 1,3 triệu đồng/tín chỉ; tiếng Anh x 1,4; thực hành x 1,2. | Học phí chương trình tích hợp chứng chỉ nghề nghiệp quốc tế (ACCA và ICAEW) tiếng Việt là 1,3 tri",,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-te-tphcm-phan-hieu-vinh-long-KSV.html,merged
QHD,Trường Quản Trị và Kinh Doanh - ĐHQG Hà Nội,"Nhà B1, 144 Xuân Thủy, Cầu Giấy, Hà Nội",,https://hsb.edu.vn,Học phí,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-quan-tri-va-kinh-doanh-dh-quoc-gia-ha-noi-QHD.html,merged
VGU,Trường Đại Học Việt Đức,"Đường Vành đai 4, khu phố 4, phường Thới Hòa, TP Hồ Chí Minh",Thành phố Hồ Chí Minh,https://vgu.edu.vn/vi/home,Học phí,11.1059476,106.6146225,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-viet-duc-VGU.html,merged
TLS,Trường Đại Học Thủy Lợi (Cơ sở 2),"Số 2 Trường Sa, Phường Gia Định, TP. Hồ Chí Minh",Thủ Đức,https://tlus.edu.vn,,10.7927457,106.7063491,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-thuy-loi-co-so-2-TLS.html,merged
SDU,Trường Đại học Sao Đỏ,"Số 76 Nguyễn Thị Duệ, Thái Học 2, P. Chu Văn An, TP. Hải Phòng.",Phường Chu Văn An,saodo.edu.vn,,21.1096732,106.3939604,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-sao-do-SDU.html,merged
PCS,Trường Đại Học Phòng Cháy Chữa Cháy (phía Nam),"Số 243, đường Khuất duy Tiến, quận Thanh Xuân, Hà Nội",,http://daihocpccc.edu.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-phong-chay-chua-chay-phia-nam-PCS.html,merged
PCH,Trường Đại Học Phòng Cháy Chữa Cháy (Phía Bắc),243 Khuất Duy Tiến - phường Đại Mỗ - TP Hà Nội,,http://daihocpccc.edu.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-phong-chay-chua-chay-phia-bac-PCH.html,merged
NLN,Phân hiệu Đại học Nông Lâm TPHCM tại Ninh Thuận,"Số 08 đường Yên Ninh, Phường Ninh Chử, Tỉnh Khánh Hoà",,https://phnt.hcmuaf.edu.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/phan-hieu-dai-hoc-nong-lam-tphcm-tai-ninh-thuan-NLN.html,merged
DTD,Trường Đại Học Tây Đô,"Số 68, đường Trần Chiên, KV Thạnh Mỹ, Phường Cái Răng, Thành phố Cần Thơ",Thành phố Cần Thơ,https://tdu.edu.vn/,,9.9996328,105.7603108,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-tay-do-DTD.html,merged
DKC,Trường Đại học Công Nghệ TPHCM,144/24 Điện Biên Phủ - P.25 – Q.Bình Thạnh – TP.HCM.,Thủ Đức,www.hutech.edu.vn,,10.8527907,106.7725584,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghe-tphcm-DKC.html,merged
DDU,Trường Đại Học Đông Đô,"Số 8, đường Phú Nghĩa, xã Phú Nghĩa, TP. Hà Nội",Dĩ An,https://hdiu.edu.vn/,,10.877508,106.8015273,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-dong-do-DDU.html,merged
DLH,Trường Đại Học Lạc Hồng,"Số 10, Huỳnh Văn Nghệ, phường Trấn Biên, TP Đồng Nai",Thành phố Đồng Nai,https://lhu.edu.vn/,Học phí TT Tên ngành Mã ngành Học phí (đ/học kỳ) 1 Dược học (Dược sĩ) 7720201 25.500.000 2 Công nghệ thông tin 7480201 19.500.000 3 An toàn thông tin 7480202 19.500.000 4 Trí tuệ nhân tạo (AI) 7480107 19.000.000 5 Thương mại điện tử 7340122 19.000.000 6 Truyền thông đa phương tiện 7320104 19.000.000 7 Công nghệ kỹ thuật công trình xây dựng 7510102 18.500.000 8 Công nghệ kỹ thuật cơ khí 7510201 19.,10.9627437,106.7894853,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-lac-hong-DLH.html,merged
DDB,Trường Đại Học Thành Đông,"Số 3 Vũ Công Đán, phường Tứ Minh, TP Hải Dương",Phường Tứ Minh,https://thanhdong.edu.vn/,"Với học phí 305.000 đến 1.000.000 đồng/ tín chỉ (tùy thuộc vào ngành, nhóm ngành). Trước mỗi đầu năm học, trường thành lập tổ công tác xây dựng mức học phí và các chế độ học bổng cho HSSV trường. Theo qui trình, sau khi tham khảo mức học phí của các trường công lập cũng như trường ngoài công lập cùng với căn cứ vào tình hình thực tế của trường, tổ công tác sẽ đề nghị mức học phí cho phù hợp.",20.9223897,106.2829844,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-thanh-dong-DDB.html,merged
DHA,Trường Đại học Luật Huế,"20 Võ Văn Kiệt, phường An Cựu, thành phố Huế",Phường An Cựu,https://www.hul.edu.vn/,Dự kiến mức thu năm học 2026 – 2027 là 18 triệu đồng/năm/sinh viên; mức tăng hàng năm (nếu có) không quá 20% so với mức học phí năm liền kề.,16.438738,107.6090555,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-luat-dai-hoc-hue-DHA.html,merged
DYD,Trường Đại Học Yersin Đà Lạt,"27 Tôn Thất Tùng, Phường Lâm Viên - Đà Lạt",,http://yersin.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-yersin-da-lat-DYD.html,merged
TDD,Trường Đại học Thành Đô,"Km 15, Quốc lộ 32, Hoài Đức, Hà Nội",Thành phố Hà Nội,https://thanhdo.edu.vn/,Học phí STT Khối ngành Đơn giá (VNĐ)/tín chỉ 1 Khối ngành Kinh tế; Du lịch – Ngoại ngữ 800.000 2 Khối ngành Kỹ thuật; Luật 850.000 3 Ngành Giáo dục học 950.000 4 Ngành Dược; Điều dưỡng; Ngôn ngữ  Trung Quốc 1.050.000,21.0649143,105.7230111,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-thanh-do-TDD.html,merged
DBD,Trường Đại Học Bình Dương,"Số 504 Đại lộ Bình Dương, P. Phú Lợi, TP Hồ Chí Minh",Thành phố Hồ Chí Minh,https://www.bdu.edu.vn/,,10.9901149,106.6643912,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-binh-duong-DBD.html,merged
DTV,Trường Đại Học Lương Thế Vinh,"Số 9, đường Cầu Đông, Phường Nam Định, tỉnh Ninh Bình",Tỉnh Ninh Bình,https://ltvu.edu.vn/,,20.4477262,106.1722162,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-luong-the-vinh-DTV.html,merged
